tripid,haulno,gear,faddescription,shotdate,shottime,shotdepth,shotlatdeg,shotlatmins,shotlondeg,shotlonmins,hauldate,haulquarter,haultime,hauldepth,haullatdeg,haullatmins,haullondeg,haullonmins,icesdivision,haulicesrectangle,haulwindspeed,haulwindbeaufort,haulwinddirectiion,haulwindcompass,towduration,towcorrection,BAIT_TYPE,CETACEAN_MITIGATION_DEVICES,CHAIN_MAT,COD_END_MESH_MM,COD_END_TWINE_CONSTRUCTION,COD_END_TWINE_DIA_MM,COMBINED_BEAM_LENGTH_M,COMBINED_FISHING_LINE_LENGTHM,CONDITION_OF_NET,DOOR_SPREAD_ESTM,ENTRANCE_SIZE_MM,ESTIMATED_DOOR_SPREAD_M,FOOTROPE_LENGTH_M,GILLNET_TWINE_CONSTRUCTION,GILLNET_TWINE_DIAMETER_MM,HANGING_RATIO,HANGING_RATIO_3,HEADROPE_LENGTH_M,HOOK_SIZE,INDIVIDUAL_BEAM_LENGTH_M,INNER_MESH_SIZE_MM,INNER_TWINE_DIAMETER,LENGTH_OF_FISHING_LINE_M,LENGTH_OF_STRING_M,LENGTH_OF_TIER_OR_FLEET_M,MESH_SIZE_IN_DIAMOND_PANEL_MM,MESH_SIZE_IN_SQUARE_MESH_PANEL_MM,MESH_SIZE_MM,MESHES_DEEP_INNER_ONLY_NET,MESHES_DEEP_OUTER_NET,NUMBER_OF_HOOKS_IN_STRING,NUMBER_OF_LINES,NUMBER_OF_NETS_IN_TIER,NUMBER_OF_POTS_IN_STRING,NUMBER_OF_TEETH_ON_A_SINGLE_DREDGE,NUMBER_OF_TICKLER_CHAINS,OUTER_MESH_SIZE_MM,OUTER_TWINE_DIAMETER,RING_DIAMETER_MM,SELECTIVITY,SELECTIVITY_DEVICE,SPREAD_BETWEEN_VESSELS_ESTM,SQUARE_MESH_SIZE_MM,TOTAL_NUMBER_OF_DREDGES_USED,VEIL_MESH_SIZE_MM,WIDTH_OD_INDIVIDUAL_DREDGE_M,WIDTH_OF_INDIVIDUAL_DREDGE_M,CHECK
AX122HL,4,72,Hand lines (incl. gurdy),02/09/2022,15:15:00,41,50,27,-2,-51,02/09/2022,3,16:50:00,41,50,27,-2,-51,VIIE,29E7,NULL,2,NULL,E  ,95,NULL,ARTIFICIAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
AX122HL,5,72,Hand lines (incl. gurdy),02/09/2022,17:15:00,51,50,29,-2,-59,02/09/2022,3,18:20:00,51,50,29,-2,-59,VIIE,29E7,NULL,0-1,NULL,S  ,65,NULL,ARTIFICIAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
AX122HL,6,72,Hand lines (incl. gurdy),02/09/2022,18:30:00,44,50,30,-2,-58,02/09/2022,3,19:30:00,44,50,30,-2,-58,VIIE,30E7,NULL,0-1,NULL,S  ,60,NULL,ARTIFICIAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
AX123HL,1,72,Hand lines (incl. gurdy),06/07/2023,09:53:00,35,50,35,-2,-59,06/07/2023,3,15:05:00,35,50,35,-2,-59,VIIE,30E7,NULL,4,NULL,SW ,312,NULL,ARTIFICIAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
AX123HL,2,72,Hand lines (incl. gurdy),06/07/2023,15:25:00,31,50,34,-3,-5,06/07/2023,3,18:49:00,31,50,34,-3,-5,VIIE,30E6,NULL,4,NULL,SW ,204,NULL,ARTIFICIAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1019NT,1,14,Twin Nephrops otter trawl,24/09/2019,06:40:00,96,55,28,-1,-8,24/09/2019,3,10:00:00,101,55,35,-1,-7,IVB,40E8,NULL,02-Mar,NULL,SE ,200,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1019NT,2,14,Twin Nephrops otter trawl,24/09/2019,10:35:00,101,55,35,-1,-7,24/09/2019,3,15:20:00,93,55,27,0,-51,IVB,39E9,NULL,3,NULL,SE ,285,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1019NT,3,14,Twin Nephrops otter trawl,24/09/2019,15:50:00,93,55,27,0,-51,24/09/2019,3,19:30:00,97,55,30,-1,-9,IVB,40E8,NULL,3,NULL,E  ,220,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1019NT,4,14,Twin Nephrops otter trawl,25/09/2019,06:40:00,99,55,28,-1,-10,25/09/2019,3,10:00:00,102,55,35,-1,-6,IVB,40E8,NULL,02-Mar,NULL,SSE,200,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1019NT,5,14,Twin Nephrops otter trawl,25/09/2019,11:25:00,104,55,34,-1,-5,25/09/2019,3,15:55:00,101,55,24,0,-52,IVB,39E9,NULL,2,NULL,SSE,270,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1019NT,6,14,Twin Nephrops otter trawl,25/09/2019,16:40:00,101,55,24,0,-52,25/09/2019,3,19:35:00,94,55,17,0,-51,IVB,39E9,NULL,2,NULL,SSE,175,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1021NT,1,8,Twin otter trawl,23/11/2021,06:30:00,73,55,17,-1,-11,23/11/2021,4,11:30:00,75,55,16,-1,-11,IVB,39E8,NULL,2,NULL,W  ,300,NULL,NULL,NULL,NULL,99,Single Twisted,5,NULL,97,NULL,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,NULL,NULL,160,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1021NT,2,8,Twin otter trawl,23/11/2021,12:00:00,75,55,16,-1,-11,23/11/2021,4,16:40:00,77,55,15,-1,-11,IVB,39E8,NULL,2,NULL,W  ,280,NULL,NULL,NULL,NULL,99,Single Twisted,5,NULL,97,NULL,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,NULL,NULL,160,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1022NT,1,13,Nephrops otter trawl,22/06/2022,20:44:00,38,55,9,-1,-26,22/06/2022,2,23:28:00,44,55,15,-1,-27,IVB,39E8,NULL,1,NULL,W  ,164,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,NULL,NULL,NULL,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1022NT,2,13,Nephrops otter trawl,22/06/2022,23:54:00,39.5,55,15,-1,-28,23/06/2022,2,02:27:00,48.8,55,10,-1,-24,IVB,39E8,NULL,1,NULL,W  ,153,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,NULL,NULL,NULL,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1022NT,3,13,Nephrops otter trawl,23/06/2022,03:00:00,49,55,10,-1,-23,23/06/2022,2,05:00:00,44,55,13,-1,-26,IVB,39E8,NULL,1,NULL,W  ,120,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,NULL,NULL,NULL,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1119NT,1,14,Twin Nephrops otter trawl,19/11/2019,06:55:00,88,55,13,-1,0,19/11/2019,4,12:10:00,92,55,26,0,-58,IVB,39E9,NULL,02-Mar,NULL,S  ,315,NULL,NULL,NULL,NULL,105,Single Braided,5,NULL,92,NULL,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1119NT,2,14,Twin Nephrops otter trawl,19/11/2019,12:45:00,92,55,26,0,-58,19/11/2019,4,16:45:00,84,55,15,-1,-2,IVB,39E8,NULL,03-Apr,NULL,S  ,240,NULL,NULL,NULL,NULL,105,Single Braided,5,NULL,92,NULL,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1122NT,1,13,Nephrops otter trawl,13/07/2022,21:07:00,51,55,6,-1,-20,13/07/2022,3,23:35:00,52,55,11,-1,-21,IVB,39E8,NULL,2,NULL,W  ,148,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,NULL,NULL,160,140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1122NT,2,13,Nephrops otter trawl,14/07/2022,02:30:00,49,55,11,-1,-22,14/07/2022,3,05:00:00,48,55,5,-1,-19,IVB,39E8,NULL,2,NULL,W  ,150,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,NULL,NULL,160,140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH119NT,1,13,Nephrops otter trawl,10/01/2019,07:17:00,51,55,5,-1,-18,10/01/2019,1,09:15:00,51,55,10,-1,-18,IVB,39E8,NULL,04-May,NULL,W  ,118,NULL,NULL,NULL,NULL,90,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,160,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH119NT,2,13,Nephrops otter trawl,10/01/2019,09:45:00,59,55,10,-1,-18,10/01/2019,1,11:45:00,59,55,7,-1,-15,IVB,39E8,NULL,03-Apr,NULL,W  ,120,NULL,NULL,NULL,NULL,90,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,160,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH120NT,1,13,Nephrops otter trawl,05/02/2020,07:00:00,79,55,7,-1,-17,05/02/2020,1,11:15:00,79,55,15,-1,-13,IVB,39E8,NULL,3,NULL,S  ,255,NULL,NULL,NULL,NULL,90,Single Braided,5,NULL,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH120NT,2,13,Nephrops otter trawl,05/02/2020,11:25:00,82,55,15,-1,-13,05/02/2020,1,14:40:00,82,55,7,-1,-13,IVB,39E8,NULL,3,NULL,S  ,195,NULL,NULL,NULL,NULL,90,Single Braided,5,NULL,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1219NT,1,13,Nephrops otter trawl,03/12/2019,07:15:00,77,55,9,-1,-14,03/12/2019,4,11:15:00,81,55,18,-1,-12,IVB,39E8,NULL,04-May,NULL,WSW,240,NULL,NULL,NULL,NULL,90,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1219NT,2,13,Nephrops otter trawl,03/12/2019,11:35:00,81,55,18,-1,-12,03/12/2019,4,15:20:00,84,55,10,-1,-11,IVB,39E8,NULL,03-Apr,NULL,W  ,225,NULL,NULL,NULL,NULL,90,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH121NT,1,13,Nephrops otter trawl,04/03/2021,06:00:00,49,55,8,-1,-23,04/03/2021,1,10:30:00,49,55,8,-1,-23,IVB,39E8,NULL,NULL,NULL,NULL,270,NULL,NULL,NULL,NULL,90,Single Braided,5,NULL,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,160,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH121NT,2,13,Nephrops otter trawl,04/03/2021,11:00:00,49,55,8,-1,-23,04/03/2021,1,15:00:00,49,55,8,-1,-23,IVB,39E8,NULL,NULL,NULL,NULL,240,NULL,NULL,NULL,NULL,90,Single Braided,5,NULL,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,160,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1222NT,1,13,Nephrops otter trawl,13/07/2022,20:42:00,53,55,12,-1,-20,14/07/2022,3,00:07:00,49.6,55,6,-1,-21,IVB,39E8,NULL,2,NULL,W  ,205,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,NULL,NULL,NULL,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1222NT,2,13,Nephrops otter trawl,14/07/2022,02:30:00,52,55,5,-1,-19,14/07/2022,3,05:30:00,54.9,55,11,-1,-22,IVB,39E8,NULL,2,NULL,W  ,180,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,NULL,NULL,NULL,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH122NT,1,13,Nephrops otter trawl,25/01/2022,07:20:00,73,55,7,-1,-12,25/01/2022,1,11:30:00,91,55,17,-1,-8,IVB,39E8,NULL,01-Feb,NULL,W  ,250,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH122NT,2,13,Nephrops otter trawl,25/01/2022,11:45:00,88,55,17,-1,-8,25/01/2022,1,16:00:00,73,55,7,-1,-12,IVB,39E8,NULL,01-Feb,NULL,W  ,255,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH123NT,1,13,Nephrops otter trawl,12/01/2023,07:00:00,68,55,8,-1,-14,12/01/2023,1,09:55:00,66,55,14,-1,-13,IVB,39E8,NULL,2,NULL,SW ,175,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,NULL,NULL,160,140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH123NT,2,13,Nephrops otter trawl,12/01/2023,11:45:00,40,55,15,-1,-27,12/01/2023,1,14:50:00,38,55,11,-1,-25,IVB,39E8,NULL,3,NULL,SW ,185,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,NULL,NULL,160,140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1319NT,1,13,Nephrops otter trawl,04/12/2019,07:05:00,73,55,8,-1,-14,04/12/2019,4,09:45:00,81,55,4,-1,-6,IVB,39E8,NULL,03-Apr,NULL,WSW,160,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1319NT,2,13,Nephrops otter trawl,04/12/2019,10:20:00,81,55,4,-1,-6,04/12/2019,4,13:35:00,68,55,10,-1,-16,IVB,39E8,NULL,05-Jun,NULL,WSW,195,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1322NT,1,13,Nephrops otter trawl,23/08/2022,04:00:00,82,55,9,-1,-12,23/08/2022,3,07:18:00,87,55,16,-1,-12,IVB,39E8,NULL,02-Mar,NULL,N  ,198,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,NULL,NULL,180,180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1322NT,2,13,Nephrops otter trawl,23/08/2022,08:00:00,82,55,16,-1,-10,23/08/2022,3,12:00:00,64,55,10,-1,-15,IVB,39E8,NULL,02-Mar,NULL,N  ,240,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,NULL,NULL,180,180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1419NT,1,13,Nephrops otter trawl,18/12/2019,07:25:00,59,55,8,-1,-16,18/12/2019,4,10:40:00,75,55,15,-1,-12,IVB,39E8,NULL,03-Apr,NULL,SSW,195,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1419NT,2,13,Nephrops otter trawl,18/12/2019,12:30:00,33,55,14,-1,-27,18/12/2019,4,15:40:00,31,55,13,-1,-28,IVB,39E8,NULL,03-Apr,NULL,SSE,190,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1422NT,1,13,Nephrops otter trawl,24/08/2022,19:40:00,48,55,7,-1,-21,24/08/2022,3,23:12:00,51,54,59,-1,-13,IVB,38E8,NULL,01-Feb,NULL,W  ,212,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1422NT,3,13,Nephrops otter trawl,25/08/2022,03:54:00,55,55,0,-1,-14,25/08/2022,3,06:20:00,51,55,6,-1,-20,IVB,39E8,NULL,1,NULL,W  ,146,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,160,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,1
BH1522NT,1,13,Nephrops otter trawl,06/09/2022,05:00:00,73,55,9,-1,-14,06/09/2022,3,08:30:00,73,55,9,-1,-14,IVB,39E8,NULL,NULL,NULL,NULL,210,NULL,NULL,NULL,NULL,95,Single Braided,5,NULL,NULL,NULL,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41,NULL,NULL,140,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square Mesh and Headline Diamond Panels,NULL,NULL,NULL,NULL,NULL,NULL,0
